,estimated_delivery_price,best_bid_amount,best_ask_amount,underlying_index,bid_iv,ask_iv,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,state,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,strikePx,maturity,days_to_maturity,moneyness
173,65117.92,47.3,9.1,SYN.BTC-22JUN24,0.0,89.39,65163.9343,56.52,0.1025,0.1075,0.0,0.0,0.1535,0.0625,,"[[0.1075, 9.1], [0.108, 40.0]]","[[0.1025, 47.3], [0.0005, 0.5], [0.0001, 1.2]]",,BTC-22JUN24-72000-P,0.1051,65117.92,71981142376,open,1718848274918,-4.39863,-21.65874,1.72907,1e-05,-0.98688,0.0,0.0,,,,72000.0,2024-06-22,1,-1.104905662517679
174,65117.73,0.0,25.5,SYN.BTC-22JUN24,0.0,66.73,65163.7314,60.07,0.0,0.0003,0.0,2.1,0.015,0.0001,0.0002,"[[0.0003, 25.5], [0.0004, 55.3], [0.0005, 6.4], [0.0006, 16.3], [0.0007, 60.0], [0.009, 19.0]]",[],,BTC-22JUN24-73000-C,0.0001,65117.73,71981157793,open,1718848275924,0.03427,-8.74654,1.20164,1e-05,0.00864,28.66,2.1,-50.0,0.0002,0.0004,73000.0,2024-06-22,1,1.1202550626190815
175,65113.83,45.2,7.3,SYN.BTC-22JUN24,0.0,107.76,65163.5957,60.07,0.118,0.124,0.0,0.0,0.1695,0.0775,,"[[0.124, 7.3], [0.1245, 40.0]]","[[0.118, 45.2], [0.0005, 0.5], [0.0001, 1.2]]",,BTC-22JUN24-73000-P,0.1204,65113.83,71981142949,open,1718848276933,-4.47824,-15.99525,1.20151,1e-05,-0.99136,0.0,0.0,,,,73000.0,2024-06-22,1,-1.1202573954954422
176,65109.8,0.0,25.0,SYN.BTC-22JUN24,0.0,73.52,65159.6214,62.03,0.0,0.0003,0.0,9.4,0.015,0.0001,0.0001,"[[0.0003, 25.0], [0.0004, 32.1], [0.0005, 17.1], [0.009, 19.0]]",[],,BTC-22JUN24-74000-C,0.0001,65109.8,71980990027,open,1718848277940,0.01936,-4.82186,0.72486,0.0,0.00488,122.82,18.5,-50.0,0.0001,0.0002,74000.0,2024-06-22,1,1.1356726514067805
177,65108.97,46.8,9.8,SYN.BTC-22JUN24,0.0,113.24,65155.5271,62.03,0.132,0.139,0.0,0.0,0.185,0.0925,,"[[0.139, 9.8], [0.1395, 40.0]]","[[0.132, 46.8], [0.0005, 0.5], [0.0001, 1.2]]",,BTC-22JUN24-74000-P,0.1358,65108.97,71981132396,open,1718848278946,-4.55503,-9.93068,0.72241,0.0,-0.99514,0.0,0.0,,,,74000.0,2024-06-22,1,-1.1357440157981624
178,65108.97,0.0,26.4,SYN.BTC-22JUN24,0.0,80.13,65155.5271,68.63,0.0,0.0003,0.0,3.0,0.015,0.0001,0.0002,"[[0.0003, 26.4], [0.0004, 25.0], [0.0005, 10.0], [0.0085, 19.0]]",[],,BTC-22JUN24-75000-C,0.0001,65108.97,71978405982,open,1718848278946,0.01952,-5.38436,0.73125,0.0,0.00493,52.13,3.0,-33.3333,0.0002,0.0003,75000.0,2024-06-22,1,1.151091907903543
179,65107.55,40.0,40.0,SYN.BTC-22JUN24,0.0,127.39,65154.6786,68.63,0.1475,0.155,0.0,0.0,0.2015,0.107,,"[[0.155, 40.0]]","[[0.1475, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",,BTC-22JUN24-75000-P,0.1512,65107.55,71981138676,open,1718848279955,-4.61663,-11.11429,0.73079,0.0,-0.99508,0.0,0.0,,,,75000.0,2024-06-22,1,-1.151106898407753
180,65106.86,0.0,26.5,SYN.BTC-22JUN24,0.0,86.56,65154.4671,71.17,0.0,0.0003,0.0,0.0,0.015,0.0001,,"[[0.0003, 26.5], [0.0005, 10.0], [0.0085, 19.0]]",[],,BTC-22JUN24-76000-C,0.0001,65106.86,71979430378,open,1718848280959,0.01279,-3.52102,0.50072,0.0,0.00323,0.0,0.0,,,,76000.0,2024-06-22,1,1.1664587768533832
181,65105.96,40.0,40.0,SYN.BTC-22JUN24,0.0,132.9,65152.4786,71.17,0.163,0.17,0.0,0.0,0.2175,0.122,,"[[0.17, 40.0]]","[[0.163, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",,BTC-22JUN24-76000-P,0.1665,65105.96,71981131120,open,1718848281968,-4.68518,-7.88548,0.49996,0.0,-0.99678,0.0,0.0,,,,76000.0,2024-06-22,1,-1.166494378005137
182,65105.96,40.0,40.0,BTC-28JUN24,0.0,550.79,65262.03,152.84,0.8455,0.848,0.0,44.2,0.8615,0.832,0.8565,"[[0.848, 40.0], [0.8485, 11.7], [0.849, 11.7]]","[[0.8455, 40.0], [0.845, 11.7], [0.8445, 11.7], [0.0001, 1.0]]",0.84732146,BTC-28JUN24-10000-C,0.8468,65105.96,71981161681,open,1718848282223,2.26199,0.0,0.0,0.0,1.0,0.0,0.0,,,,10000.0,2024-06-28,7,0.15322845458530787
183,65105.75,0.0,1.8,BTC-28JUN24,0.0,419.73,65261.13,152.84,0.0,0.0001,0.0,653.9,0.015,0.0001,0.0001,"[[0.0001, 1.8], [0.0002, 42.8], [0.0003, 42.6], [0.0004, 22.0], [0.0145, 2.0]]",[],0.0,BTC-28JUN24-10000-P,0.0,65105.75,71981027039,open,1718848282971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,10000.0,2024-06-28,7,-0.15323056772078572
184,65105.75,40.0,40.0,BTC-28JUN24,0.0,437.91,65261.13,146.29,0.769,0.7715,0.0,17.8,0.785,0.7555,0.787,"[[0.7715, 40.0], [0.772, 6.0]]","[[0.769, 40.0], [0.763, 25.5], [0.0001, 1.0]]",0.77098219,BTC-28JUN24-15000-C,0.7702,65105.75,71981160184,open,1718848282971,3.39298,0.0,0.0,0.0,1.0,0.0,0.0,,,,15000.0,2024-06-28,7,0.22984585158117857
185,65106.71,0.0,35.0,BTC-28JUN24,0.0,351.61,65261.11,146.29,0.0,0.0002,0.0,451.2,0.015,0.0001,0.0001,"[[0.0002, 35.0], [0.0003, 31.0], [0.0005, 5.0], [0.0006, 5.0], [0.0085, 19.0], [0.137, 88.8]]",[],0.0,BTC-28JUN24-15000-P,0.0,65106.71,71981160013,open,1718848284985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15000.0,2024-06-28,7,-0.2298459220200208
186,65108.38,40.0,40.0,BTC-28JUN24,0.0,401.69,65262.2,146.28,0.723,0.726,0.0,10.2,0.739,0.7095,0.744,"[[0.726, 40.0], [0.7315, 27.3]]","[[0.723, 40.0], [0.717, 27.3], [0.0001, 1.0]]",0.72517863,BTC-28JUN24-18000-C,0.7242,65108.38,71981163293,open,1718848285993,4.07158,-1e-05,0.0,0.0,1.0,103936.01,2.0,0.0,0.744,0.744,18000.0,2024-06-28,7,0.27581049979927125
187,65109.46,0.0,41.2,BTC-28JUN24,0.0,309.06,65264.0,146.28,0.0,0.0002,0.0,184.7,0.015,0.0001,0.0001,"[[0.0002, 41.2], [0.0003, 34.2], [0.0006, 5.0], [0.0085, 19.0], [0.171, 31.0]]",[],0.0,BTC-28JUN24-18000-P,0.0,65109.46,71981110596,open,1718848286999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18000.0,2024-06-28,7,-0.2758028928658985
188,65109.46,40.0,40.0,BTC-28JUN24,0.0,379.61,65264.0,146.26,0.7075,0.7105,0.0,13.2,0.7235,0.694,0.73,"[[0.7105, 40.0], [0.711, 6.6]]","[[0.7075, 40.0], [0.702, 24.1], [0.0001, 1.0]]",0.70991078,BTC-28JUN24-19000-C,0.7089,65109.46,71981130474,open,1718848287002,4.29777,-3e-05,0.0,0.0,1.0,0.0,0.0,,,,19000.0,2024-06-28,7,0.2911252758028929
189,65108.16,0.0,44.3,BTC-28JUN24,0.0,296.5,65265.04,146.26,0.0,0.0002,0.0,165.1,0.015,0.0001,0.0001,"[[0.0002, 44.3], [0.0003, 26.3], [0.0085, 19.0], [0.205, 28.3]]",[],0.0,BTC-28JUN24-19000-P,0.0,65108.16,71981083587,open,1718848288007,0.0,-1e-05,0.0,0.0,0.0,0.0,0.0,,,,19000.0,2024-06-28,7,-0.2911206367145412
190,65105.17,40.0,46.5,BTC-28JUN24,0.0,374.49,65262.46,146.23,0.692,0.6955,0.0,156.2,0.7085,0.679,0.7051,"[[0.6955, 46.5]]","[[0.692, 40.0], [0.6865, 27.9], [0.0001, 1.0]]",0.69464293,BTC-28JUN24-20000-C,0.6936,65105.17,71981154293,open,1718848290021,4.52397,-0.0001,1e-05,0.0,1.0,0.0,0.0,,,,20000.0,2024-06-28,7,0.3064548899934204
191,65103.14,0.0,35.9,BTC-28JUN24,0.0,284.59,65260.36,146.23,0.0,0.0002,0.0,410.5,0.015,0.0001,0.0001,"[[0.0002, 35.9], [0.0003, 26.9], [0.0025, 1.0], [0.0085, 19.0], [0.205, 30.6]]",[],0.0,BTC-28JUN24-20000-P,0.0,65103.14,71981026579,open,1718848291031,0.0,-5e-05,1e-05,0.0,0.0,0.0,0.0,,,,20000.0,2024-06-28,7,-0.3064647513436947
192,65104.84,47.0,47.0,BTC-28JUN24,0.0,355.44,65258.3,138.88,0.6765,0.68,0.0,23.4,0.693,0.6635,0.702,"[[0.68, 47.0]]","[[0.6765, 47.0], [0.0001, 1.0]]",0.67937507,BTC-28JUN24-21000-C,0.6782,65104.84,71981167070,open,1718848292036,4.74977,-7e-05,1e-05,0.0,1.0,0.0,0.0,,,,21000.0,2024-06-28,7,0.32179814674914914
193,65104.84,0.0,0.2,BTC-28JUN24,0.0,256.08,65258.3,138.88,0.0,0.0001,0.0,245.9,0.015,0.0001,0.0001,"[[0.0001, 0.2], [0.0002, 70.9], [0.0003, 26.9], [0.0004, 19.1]]",[],0.0,BTC-28JUN24-21000-P,0.0,65104.84,71980991243,open,1718848292036,0.0,-4e-05,1e-05,0.0,0.0,0.0,0.0,,,,21000.0,2024-06-28,7,-0.32179814674914914
194,65106.38,40.0,40.0,BTC-28JUN24,0.0,336.36,65259.91,138.88,0.6615,0.6645,0.0,5.1,0.6775,0.648,0.685,"[[0.6645, 40.0], [0.665, 8.7]]","[[0.6615, 40.0], [0.656, 34.3], [0.0001, 1.0]]",0.66410722,BTC-28JUN24-22000-C,0.6629,65106.38,71981165817,open,1718848293043,4.97595,-0.00025,3e-05,0.0,1.0,0.0,0.0,,,,22000.0,2024-06-28,7,0.33711355103002744
195,65107.81,0.0,34.2,BTC-28JUN24,0.0,262.52,65262.31,138.88,0.0,0.0002,0.0,184.1,0.015,0.0001,0.0001,"[[0.0002, 34.2], [0.0003, 25.2], [0.0085, 19.0]]",[],0.0,BTC-28JUN24-22000-P,0.0,65107.81,71981094647,open,1718848296064,0.0,-0.00014,3e-05,0.0,0.0,0.0,0.0,,,,22000.0,2024-06-28,7,-0.33710115378999
196,65107.81,40.0,47.2,BTC-28JUN24,0.0,331.86,65262.31,138.88,0.646,0.6495,0.0,66.9,0.6625,0.633,0.66,"[[0.6495, 47.2]]","[[0.646, 40.0], [0.6405, 27.6], [0.0001, 1.0]]",0.64883936,BTC-28JUN24-23000-C,0.6476,65107.81,71981165417,open,1718848296068,5.20213,-0.00075,9e-05,0.0,1.0,0.0,0.0,,,,23000.0,2024-06-28,7,0.3524239335077168
197,65102.29,0.0,37.3,BTC-28JUN24,0.0,252.25,65262.38,138.88,0.0,0.0002,0.0,324.0,0.015,0.0001,0.0001,"[[0.0002, 37.3], [0.0003, 28.3], [0.0085, 19.0], [0.2615, 4.4]]",[],0.0,BTC-28JUN24-23000-P,0.0,65102.29,71981135106,open,1718848297072,0.0,-0.00045,9e-05,0.0,0.0,0.0,0.0,,,,23000.0,2024-06-28,7,-0.3524235555001212
198,65099.77,40.0,40.0,BTC-28JUN24,0.0,315.47,65256.67,138.88,0.6305,0.634,0.0,11.9,0.647,0.617,0.656,"[[0.634, 40.0], [0.6395, 26.7]]","[[0.6305, 40.0], [0.63, 6.5], [0.0001, 1.0]]",0.63357151,BTC-28JUN24-24000-C,0.6323,65099.77,71981169359,open,1718848298078,5.4283,-0.00208,0.00025,0.0,1.0,0.0,0.0,,,,24000.0,2024-06-28,7,0.36777849681879266
199,65100.07,0.0,35.3,BTC-28JUN24,0.0,242.38,65253.98,138.88,0.0,0.0002,0.0,589.9,0.015,0.0001,0.0001,"[[0.0002, 35.3], [0.0003, 26.3], [0.0085, 19.0], [0.0175, 44.4]]",[],0.0,BTC-28JUN24-24000-P,0.0,65100.07,71981075848,open,1718848299086,-1e-05,-0.00133,0.00025,0.0,0.0,0.0,0.0,,,,24000.0,2024-06-28,7,-0.36779365795005914
200,65099.51,40.0,40.0,BTC-28JUN24,0.0,299.27,65254.18,138.88,0.6155,0.6185,0.0,44.5,0.6315,0.601,0.617,"[[0.6185, 40.0], [0.619, 8.5]]","[[0.6155, 40.0], [0.61, 36.8], [0.2225, 1.0], [0.0001, 1.0]]",0.61830366,BTC-28JUN24-25000-C,0.6169,65099.51,71981169761,open,1718848300092,5.65447,-0.00531,0.00063,0.0,1.0,40146.67,1.0,0.0,0.617,0.617,25000.0,2024-06-28,7,0.3831172194639485
201,65099.51,0.0,34.8,BTC-28JUN24,0.0,232.96,65254.18,138.88,0.0,0.0002,0.0,238.7,0.015,0.0001,0.0001,"[[0.0002, 34.8], [0.0003, 25.8], [0.0034, 0.1], [0.0065, 0.1], [0.0085, 19.0], [0.0165, 0.1], [0.2905, 6.6]]",[],0.0,BTC-28JUN24-25000-P,0.0,65099.51,71981170958,open,1718848300093,-2e-05,-0.00367,0.00063,0.0,0.0,0.0,0.0,,,,25000.0,2024-06-28,7,-0.3831172194639485
202,65099.26,40.0,46.9,BTC-28JUN24,0.0,295.88,65253.53,138.88,0.6,0.6035,0.0,35.9,0.617,0.585,0.6275,"[[0.6035, 46.9]]","[[0.6, 40.0], [0.5945, 26.3], [0.0001, 1.0]]",0.60303581,BTC-28JUN24-26000-C,0.6016,65099.26,71981172382,open,1718848301100,5.88062,-0.01261,0.0015,0.0,1.0,0.0,0.0,,,,26000.0,2024-06-28,7,0.39844587718089736
203,65098.32,0.0,33.4,BTC-28JUN24,0.0,223.9,65253.13,138.88,0.0,0.0002,0.0,167.0,0.015,0.0001,0.0001,"[[0.0002, 33.4], [0.0003, 24.4], [0.0085, 19.0], [0.0175, 9.9], [0.155, 0.1], [0.3075, 6.6]]",[],1e-08,BTC-28JUN24-26000-P,0.0,65098.32,71981159104,open,1718848302107,-5e-05,-0.00939,0.0015,0.0,0.0,0.0,0.0,,,,26000.0,2024-06-28,7,-0.398448319643824
204,65098.23,48.5,48.6,BTC-28JUN24,0.0,280.88,65252.08,138.88,0.5845,0.588,0.0,998.5,0.6025,0.569,0.597,"[[0.588, 48.6]]","[[0.5845, 48.5], [0.0001, 1.0]]",0.58776797,BTC-28JUN24-27000-C,0.5862,65098.23,71981172386,open,1718848303114,6.10673,-0.02803,0.00333,0.0,0.99999,0.0,0.0,,,,27000.0,2024-06-28,7,0.4137799132226896
205,65099.21,0.0,0.3,BTC-28JUN24,0.0,201.44,65252.05,138.88,0.0,0.0001,0.0,363.7,0.015,0.0001,0.0001,"[[0.0001, 0.3], [0.0002, 33.5], [0.0003, 28.5], [0.0085, 19.0], [0.162, 0.1]]",[],2e-08,BTC-28JUN24-27000-P,0.0,65099.21,71981020277,open,1718848304122,-0.00012,-0.02248,0.00333,0.0,-1e-05,0.0,0.0,,,,27000.0,2024-06-28,7,-0.41378010346035105
206,65099.21,40.0,40.0,BTC-28JUN24,0.0,266.11,65252.05,138.88,0.569,0.5725,0.0,74.0,0.5875,0.5535,0.598,"[[0.5725, 40.0], [0.5735, 7.9]]","[[0.569, 40.0], [0.5685, 9.1], [0.17, 1.0], [0.0001, 1.0]]",0.57250016,BTC-28JUN24-28000-C,0.5709,65099.21,71981173686,open,1718848304121,6.33278,-0.05868,0.00698,0.0,0.99998,0.0,0.0,,,,28000.0,2024-06-28,7,0.4291052924774011
207,65099.33,0.0,0.9,BTC-28JUN24,0.0,193.54,65252.01,138.88,0.0,0.0001,0.0,306.6,0.015,0.0001,0.0001,"[[0.0001, 0.9], [0.0002, 25.0], [0.0003, 25.3], [0.0085, 19.0], [0.0695, 2.0], [0.137, 2.2]]",[],7e-08,BTC-28JUN24-28000-P,0.0,65099.33,71981160012,open,1718848305127,-0.00025,-0.05063,0.00698,0.0,-2e-05,0.0,0.0,,,,28000.0,2024-06-28,7,-0.42910555552235097
208,65105.97,40.0,40.0,BTC-28JUN24,0.0,272.68,65252.96,138.88,0.5535,0.558,0.0,100.4,0.573,0.5375,0.5887,"[[0.558, 40.0]]","[[0.5535, 40.0], [0.0001, 1.0]]",0.55723241,BTC-28JUN24-29000-C,0.5556,65105.97,71981175643,open,1718848306138,6.55869,-0.11626,0.01382,0.0,0.99997,0.0,0.0,,,,29000.0,2024-06-28,7,0.44442428358805486
209,65119.54,0.0,4.0,BTC-28JUN24,0.0,185.94,65260.06,138.88,0.0,0.0001,0.0,229.8,0.015,0.0001,0.0001,"[[0.0001, 4.0], [0.0002, 25.0], [0.0003, 16.0], [0.0085, 19.0], [0.1365, 2.2]]",[],1.7e-07,BTC-28JUN24-29000-P,0.0,65119.54,71981178273,open,1718848307150,-0.00052,-0.10794,0.01379,0.0,-3e-05,0.0,0.0,,,,29000.0,2024-06-28,7,-0.4443759322317509
210,65119.53,40.0,40.0,BTC-28JUN24,0.0,246.18,65273.74,138.88,0.539,0.542,0.0,983.4,0.559,0.5215,0.5516,"[[0.542, 40.0], [0.543, 9.0], [0.73, 0.1]]","[[0.539, 40.0], [0.538, 9.0], [0.0001, 1.0]]",0.54196478,BTC-28JUN24-30000-C,0.5403,65119.53,71981175618,open,1718848308150,6.78438,-0.21796,0.02591,0.0,0.99993,0.0,0.0,,,,30000.0,2024-06-28,7,0.4596028969689802
211,65119.75,0.0,25.0,BTC-28JUN24,0.0,190.96,65273.73,138.88,0.0,0.0002,0.0,1475.3,0.015,0.0001,0.0001,"[[0.0002, 25.0], [0.0003, 16.0], [0.0085, 19.0], [0.1365, 106.6]]",[],4e-07,BTC-28JUN24-30000-P,0.0,65119.75,71981178274,open,1718848309155,-0.00101,-0.21752,0.02591,0.0,-7e-05,0.0,0.0,,,,30000.0,2024-06-28,7,-0.4596029673805986
212,65120.77,40.0,49.0,BTC-28JUN24,0.0,243.27,65273.95,138.88,0.523,0.527,0.0,146.0,0.5445,0.5055,0.542,"[[0.527, 49.0]]","[[0.523, 40.0], [0.5225, 9.0], [0.0001, 1.0]]",0.52669697,BTC-28JUN24-31000-C,0.5251,65120.77,71981175633,open,1718848310162,7.00968,-0.39254,0.04667,0.0,0.99988,0.0,0.0,,,,31000.0,2024-06-28,7,0.47492146560764287
213,65120.77,0.0,2.8,BTC-28JUN24,0.0,171.5,65273.95,138.88,0.0,0.0001,0.0,238.0,0.015,0.0001,0.0001,"[[0.0001, 2.8], [0.0002, 25.0], [0.0003, 17.0], [0.0085, 19.0]]",[],4.5e-07,BTC-28JUN24-31000-P,0.0,65120.77,71981175571,open,1718848310163,-0.00189,-0.39254,0.04667,0.0,-0.00012,0.0,0.0,,,,31000.0,2024-06-28,7,-0.47492146560764287
214,65122.61,40.0,40.0,BTC-28JUN24,0.0,230.2,65275.04,138.88,0.5085,0.5115,0.0,578.7,0.53,0.4895,0.5225,"[[0.5115, 40.0], [0.5125, 9.0]]","[[0.5085, 40.0], [0.5075, 9.0], [0.0001, 1.0]]",0.51142967,BTC-28JUN24-32000-C,0.5098,65122.61,71981175592,open,1718848311169,7.23435,-0.67763,0.08056,0.0,0.99978,17461.16,0.5,0.0,0.5225,0.5225,32000.0,2024-06-28,7,0.4902333265517723
215,65121.97,0.0,25.0,BTC-28JUN24,0.0,176.06,65277.22,138.88,0.0,0.0002,0.0,501.2,0.015,0.0001,0.0001,"[[0.0002, 25.0], [0.0003, 17.0], [0.0085, 19.0]]",[],9.9e-07,BTC-28JUN24-32000-P,0.0,65121.97,71981175573,open,1718848312176,-0.00339,-0.67727,0.08052,0.0,-0.00022,0.0,0.0,,,,32000.0,2024-06-28,7,-0.49021695470487253
216,65121.44,40.0,48.0,BTC-28JUN24,0.0,226.87,65276.66,138.88,0.493,0.4965,0.0,263.0,0.516,0.4735,0.511,"[[0.4965, 48.0], [0.675, 0.5]]","[[0.493, 40.0], [0.492, 8.0], [0.175, 1.0], [0.0001, 1.0]]",0.49616285,BTC-28JUN24-33000-C,0.4945,65121.44,71981175574,open,1718848313187,7.45807,-1.12507,0.13376,0.0,0.99962,0.0,0.0,,,,33000.0,2024-06-28,7,0.5055405714691897
217,65123.84,0.0,25.0,BTC-28JUN24,0.0,168.95,65276.21,138.88,0.0,0.0002,0.0,325.6,0.015,0.0001,0.0001,"[[0.0002, 25.0], [0.0003, 17.0], [0.0055, 1.0], [0.0085, 19.0], [0.15, 0.6]]",[],2.03e-06,BTC-28JUN24-33000-P,0.0,65123.84,71981175575,open,1718848314191,-0.00586,-1.12519,0.13377,0.0,-0.00038,0.0,0.0,,,,33000.0,2024-06-28,7,-0.5055440565559796
218,65123.84,40.0,40.0,BTC-28JUN24,0.0,214.84,65276.21,138.88,0.477,0.481,0.0,150.4,0.5015,0.4575,0.5119,"[[0.481, 40.0], [0.4815, 8.0]]","[[0.477, 40.0], [0.4765, 8.0], [0.0001, 1.0]]",0.48089704,BTC-28JUN24-34000-C,0.4792,65123.84,71981176971,open,1718848314193,7.68034,-1.803,0.21435,0.0,0.99938,0.0,0.0,,,,34000.0,2024-06-28,7,0.5208635734213123
219,65128.19,0.0,25.0,BTC-28JUN24,0.0,162.05,65279.05,138.88,0.0,0.0002,0.0,218.7,0.015,0.0001,0.0001,"[[0.0002, 25.0], [0.0003, 17.0], [0.006, 0.8], [0.0085, 19.0]]",[],4.07e-06,BTC-28JUN24-34000-P,0.0,65128.19,71981175634,open,1718848315197,-0.00976,-1.80186,0.21422,0.0,-0.00062,0.0,0.0,,,,34000.0,2024-06-28,7,-0.5208409129728451
220,65130.0,40.0,40.0,BTC-28JUN24,0.0,201.94,65283.53,138.88,0.4615,0.4655,0.0,1518.0,0.4875,0.442,0.469,"[[0.4655, 40.0], [0.4665, 8.0]]","[[0.4615, 40.0], [0.461, 8.0], [0.0001, 1.0]]",0.46563304,BTC-28JUN24-35000-C,0.4639,65130.0,71981175579,open,1718848316204,7.90056,-2.7904,0.33174,0.0,0.999,0.0,0.0,,,,35000.0,2024-06-28,7,0.5361229700661101
221,65130.27,0.0,50.8,BTC-28JUN24,0.0,162.26,65285.4,138.88,0.0,0.0003,0.0,654.4,0.015,0.0001,0.0001,"[[0.0003, 50.8], [0.0004, 8.8], [0.0085, 19.0], [0.015, 0.5], [0.0685, 4.4], [0.3, 0.1], [0.3075, 10.0], [0.6, 0.1]]",[],7.92e-06,BTC-28JUN24-35000-P,0.0001,65130.27,71981183579,open,1718848317211,-0.01572,-2.7893,0.33161,0.0,-0.001,45.57,7.0,0.0,0.0001,0.0001,35000.0,2024-06-28,7,-0.5361076136471554
222,65124.67,40.0,40.0,BTC-28JUN24,0.0,198.94,65285.65,138.88,0.447,0.4505,0.0,140.4,0.474,0.426,0.4657,"[[0.4505, 40.0], [0.451, 8.0]]","[[0.447, 40.0], [0.4455, 8.0], [0.0001, 1.0]]",0.45037207,BTC-28JUN24-36000-C,0.4487,65124.67,71981175587,open,1718848318219,8.11787,-4.19254,0.49844,0.0,0.99843,0.0,0.0,,,,36000.0,2024-06-28,7,0.5514228624513963
223,65124.67,0.0,0.1,BTC-28JUN24,0.0,148.83,65285.65,138.88,0.0,0.0002,0.0,275.7,0.015,0.0001,0.0001,"[[0.0002, 0.1], [0.0003, 42.1], [0.0018, 0.1], [0.0022, 2.0], [0.0085, 19.0]]",[],1.481e-05,BTC-28JUN24-36000-P,0.0001,65124.67,71981175581,open,1718848318219,-0.0246,-4.19254,0.49844,0.0,-0.00157,1.95,0.3,0.0,0.0001,0.0001,36000.0,2024-06-28,7,-0.5514228624513963
224,65118.1,40.0,48.0,BTC-28JUN24,0.0,196.24,65280.0,135.05,0.431,0.4355,0.0,164.1,0.459,0.41,0.448,"[[0.4355, 48.0]]","[[0.431, 40.0], [0.4305, 8.0], [0.0001, 1.0]]",0.43511607,BTC-28JUN24-37000-C,0.4334,65118.1,71981175619,open,1718848319225,8.33909,-4.82299,0.58964,0.0,0.99812,0.0,0.0,,,,37000.0,2024-06-28,7,0.5667892156862745
225,65115.53,0.0,0.2,BTC-28JUN24,0.0,142.42,65273.33,135.05,0.0,0.0002,0.0,332.1,0.015,0.0001,0.0001,"[[0.0002, 0.2], [0.0003, 42.0], [0.0004, 44.0], [0.2175, 2.2]]",[],2.666e-05,BTC-28JUN24-37000-P,0.0001,65115.53,71981175641,open,1718848320233,-0.0296,-4.82953,0.59044,0.0,-0.00189,379.26,38.3,0.0,0.0001,0.0002,37000.0,2024-06-28,7,-0.566847133431066
226,65113.68,7.0,47.8,BTC-28JUN24,0.0,186.66,65270.82,134.93,0.416,0.42,0.0,128.9,0.4455,0.394,0.433,"[[0.42, 47.8], [0.4205, 7.0], [0.621, 0.8]]","[[0.416, 7.0], [0.4155, 40.0], [0.415, 7.0], [0.0001, 1.0]]",0.41986786,BTC-28JUN24-38000-C,0.418,65113.68,71981179807,open,1718848321239,8.55041,-6.95374,0.85094,0.0,0.99717,0.0,0.0,,,,38000.0,2024-06-28,7,0.5821897135657251
227,65111.19,10.0,17.0,BTC-28JUN24,127.1,142.36,65269.14,134.93,0.0001,0.0003,0.0,299.2,0.015,0.0001,0.0001,"[[0.0003, 17.0], [0.0004, 25.0], [0.001, 0.2], [0.0085, 19.0], [0.239, 1.1]]","[[0.0001, 10.0]]",4.631e-05,BTC-28JUN24-38000-P,0.0002,65111.19,71981175585,open,1718848322246,-0.04443,-6.95585,0.8512,0.0,-0.00283,260.25,25.0,-50.0,0.0001,0.0002,38000.0,2024-06-28,7,-0.5822046988821976
228,65113.77,40.0,47.0,BTC-28JUN24,0.0,183.37,65266.89,128.54,0.401,0.405,0.0,167.2,0.4305,0.378,0.4235,"[[0.405, 47.0], [0.478, 0.1]]","[[0.401, 40.0], [0.3995, 7.0], [0.0001, 1.0]]",0.40461309,BTC-28JUN24-39000-C,0.4027,65113.77,71981175590,open,1718848323253,8.77577,-6.75319,0.86747,0.0,0.99711,0.0,0.0,,,,39000.0,2024-06-28,7,0.5975464741770291
229,65113.77,10.0,3.0,BTC-28JUN24,121.4,136.06,65266.89,128.54,0.0001,0.0003,0.0,129.8,0.015,0.0001,0.0001,"[[0.0003, 3.0], [0.0004, 58.0], [0.0205, 1.0], [0.12, 0.2]]","[[0.0001, 10.0]]",5.939e-05,BTC-28JUN24-39000-P,0.0002,65113.77,71981175588,open,1718848323253,-0.04524,-6.75319,0.86747,0.0,-0.00289,1.3,0.2,0.0,0.0001,0.0001,39000.0,2024-06-28,7,-0.5975464741770291
230,65116.36,40.0,40.0,BTC-28JUN24,0.0,172.96,65269.85,121.68,0.385,0.3895,0.0,852.4,0.4155,0.362,0.3865,"[[0.3895, 40.0], [0.39, 7.0], [0.57, 0.1]]","[[0.385, 40.0], [0.384, 7.0], [0.0001, 1.0]]",0.38937148,BTC-28JUN24-40000-C,0.3873,65116.36,71981175620,open,1718848324260,9.00303,-6.2738,0.8513,0.0,0.99717,5036.3,0.2,0.0,0.3865,0.3865,40000.0,2024-06-28,7,0.6128403849556878
